b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.1492505, -0.1320157, 0.1671341, -0.3468417, 0.7119704, -0.3793245, -0.1492505, -0.1320157, 0.1671341, -0.3468417, 0.7119704, -0.3793245, -0.1547748, -0.1064856, 0.1681487, -0.2344373, 0.2717469, -0.3449566, -0.1704716, -0.08794085, 0.1760602, -0.01955108, 0.2495939, -0.4996006, -0.1830472, -0.05991565, 0.1892452, -0.09185297, 0.3333473, -0.5833112, -0.1864262, -0.02799732, 0.2025467, -0.01496587, 0.2385214, -0.4713517, -0.1433377, -0.03885683, 0.2080044, -0.6578177, 0.4086037, -0.6146446, -0.1398481, -0.01069933, 0.181255, -0.7523454, -0.2162139, -0.4988585, -0.1500625, -0.02810214, 0.1665181, -0.605857, -0.4740187, -0.3459688, -0.1216123, -0.04615213, 0.2064252, -0.7147653, 0.3811637, -0.5795779, -0.1232721, -0.01755258, 0.1728517, -0.7766256, -0.2363025, -0.4611262, -0.1363877, -0.03730835, 0.1573607, -0.600848, -0.4764861, -0.2899765, -0.1056704, -0.0544533, 0.1948426, -0.719743, 0.4315552, -0.536109, -0.1077831, -0.02562618, 0.1670579, -0.8412617, -0.1163402, -0.4350681, -0.1240216, -0.03808455, 0.14896, -0.7408907, -0.4063385, -0.2683202, -0.1176223, -0.1023547, 0.1673219, -0.394615, 0.8285462, -0.2772365, -0.09290391, -0.06425892, 0.1791789, -0.4725126, 0.7578247, -0.416051, -0.07727604, -0.03713777, 0.1749597, -0.4947263, 0.7598194, -0.4093676, -0.06704737, -0.01969954, 0.1697278, -0.4960613, 0.7651365, -0.3825146, -0.1981465, -0.008306742, 0.2133038, -0.01496588, 0.2385214, -0.4713516, -0.1571498, -0.0499805, 0.1675009, -0.605857, -0.4740187, -0.3459688, -0.146081, -0.06078763, 0.1612386, -0.600848, -0.4764861, -0.2899765, -0.1375517, -0.05907606, 0.1468107, -0.7408907, -0.4063385, -0.2683202, -0.05594767, -0.0001805574, 0.1673946, -0.4960613, 0.7651365, -0.3825146
-0.1354454, -0.1278378, 0.1778356, -0.2211834, 0.6605936, -0.5758895, -0.1354454, -0.1278378, 0.1778356, -0.2211834, 0.6605936, -0.5758895, -0.1308513, -0.1026342, 0.1726386, -0.2291958, 0.1933131, -0.5087022, -0.1412689, -0.07938971, 0.1746531, -0.05246839, 0.0984859, -0.6316525, -0.1473738, -0.04664689, 0.1774887, -0.0795564, 0.1980388, -0.6626712, -0.1488781, -0.01249669, 0.183704, -0.03048375, 0.09825169, -0.5309538, -0.100884, -0.03472392, 0.2006222, -0.5240179, 0.4084829, -0.7467301, -0.08337836, -0.01624365, 0.1710827, -0.6626874, -0.11726, -0.492534, -0.0955552, -0.03370966, 0.1580048, -0.546569, -0.3671001, -0.2525345, -0.08366093, -0.04900422, 0.2058328, -0.5721372, 0.4214391, -0.7019588, -0.06862365, -0.03069352, 0.1685976, -0.7053382, -0.09740057, -0.4544451, -0.08471161, -0.04836475, 0.1533927, -0.5591344, -0.3411099, -0.1772217, -0.07049142, -0.06491499, 0.2002993, -0.5398166, 0.5217167, -0.6600522, -0.05382414, -0.04377273, 0.1705896, -0.7625023, 0.03567636, -0.427021, -0.07111175, -0.05359676, 0.151853, -0.6956733, -0.2878741, -0.1394587, -0.09533408, -0.11154, 0.1802062, -0.2339673, 0.8147058, -0.4595943, -0.0601372, -0.08220756, 0.1903876, -0.160498, 0.7992511, -0.5697733, -0.03086179, -0.07036449, 0.189857, -0.1759128, 0.8186355, -0.5452732, -0.01133697, -0.06344814, 0.1872047, -0.1843244, 0.8190355, -0.5354866, -0.1602181, 0.009742141, 0.1879033, -0.03048375, 0.09825169, -0.5309538, -0.1092214, -0.05163918, 0.1626551, -0.546569, -0.3671001, -0.2525345, -0.1027131, -0.06542549, 0.1601121, -0.5591344, -0.3411099, -0.1772217, -0.09122003, -0.06830595, 0.1546142, -0.6956733, -0.2878741, -0.1394587, 0.009455368, -0.05465718, 0.187394, -0.1843244, 0.8190355, -0.5354866
-0.140279, -0.1198013, 0.1661586, -0.1822512, 0.610073, -0.6289921, -0.140279, -0.1198013, 0.1661586, -0.1822512, 0.610073, -0.6289921, -0.1335502, -0.09541649, 0.1595681, -0.2220093, 0.1247291, -0.5455403, -0.1430978, -0.0717411, 0.1584681, -0.01433833, 0.0633906, -0.6531871, -0.1477327, -0.03873642, 0.1610391, -0.04046211, 0.1638661, -0.7025464, -0.1463135, -0.004526131, 0.1669358, -0.00264892, 0.05613102, -0.5687118, -0.1035942, -0.0267558, 0.1856694, -0.48113, 0.3678214, -0.7942641, -0.08283772, -0.01596728, 0.1544711, -0.6031355, -0.1081476, -0.465558, -0.09640884, -0.03408433, 0.1438898, -0.5008694, -0.3270375, -0.209092, -0.08809239, -0.04130844, 0.1943656, -0.5330893, 0.3788714, -0.7473797, -0.07025143, -0.03120102, 0.1552836, -0.6443807, -0.1145692, -0.4234812, -0.08767318, -0.0504092, 0.1438902, -0.4968974, -0.3220779, -0.1281253, -0.0752707, -0.0582608, 0.1920353, -0.5448395, 0.4276885, -0.7123538, -0.06000602, -0.04603433, 0.1570359, -0.6997573, -0.01982763, -0.4200422, -0.07766471, -0.06004729, 0.1416008, -0.6208348, -0.2916398, -0.1116905, -0.09994324, -0.105278, 0.1726593, -0.191673, 0.7800633, -0.5163292, -0.06473477, -0.07684949, 0.1851115, -0.2815369, 0.7187845, -0.6312209, -0.03851378, -0.06107014, 0.1772973, -0.2863478, 0.7356727, -0.6137671, -0.02105896, -0.05204149, 0.1702332, -0.2984457, 0.7406017, -0.5990267, -0.156002, 0.01866594, 0.1699456, -0.00264889, 0.05613105, -0.5687118, -0.1122595, -0.04968198, 0.1498335, -0.5008694, -0.3270375, -0.209092, -0.1071054, -0.06463565, 0.1528496, -0.4968974, -0.3220779, -0.1281253, -0.09798189, -0.07367837, 0.1470536, -0.6208348, -0.2916398, -0.1116905, -0.002347976, -0.04037073, 0.1654031, -0.2984457, 0.7406017, -0.5990267
-0.14561, -0.1176502, 0.1760901, 0.06684858, 0.5532212, -0.7651929, -0.14561, -0.1176502, 0.1760901, 0.06684858, 0.5532212, -0.7651929, -0.1254563, -0.1015308, 0.1719271, -0.1290303, 0.05866729, -0.7769582, -0.1199828, -0.07678929, 0.1686429, 0.09231879, -0.03727003, -0.8348334, -0.1067231, -0.04634075, 0.1724464, 0.102231, 0.07424099, -0.8696898, -0.08852622, -0.01803245, 0.1810861, 0.08935523, -0.05617779, -0.7740291, -0.07020855, -0.05606006, 0.2061765, -0.2429514, 0.4721348, -0.8149782, -0.04001913, -0.06186681, 0.1821883, -0.5228664, 0.1463521, -0.3453186, -0.05797684, -0.07125251, 0.1675665, -0.518684, -0.08155482, -0.01812133, -0.06756529, -0.07529242, 0.2184582, -0.2866203, 0.513369, -0.7596878, -0.03749435, -0.08093311, 0.1866496, -0.5670159, 0.1672437, -0.3277901, -0.05814768, -0.08924528, 0.1691388, -0.5267307, -0.05661984, 0.05146262, -0.06581784, -0.09658422, 0.2193608, -0.2852914, 0.5629712, -0.7336451, -0.03733797, -0.09852236, 0.1912076, -0.5973599, 0.2508255, -0.3327804, -0.05517, -0.1027948, 0.1709543, -0.6376173, -0.0199347, 0.03785557, -0.1066632, -0.1257369, 0.19335, 0.09521759, 0.7404377, -0.6227243, -0.06573297, -0.1186562, 0.2152007, -0.01275024, 0.725624, -0.6878355, -0.0341706, -0.1186702, 0.2140154, -0.05256966, 0.7516068, -0.6489214, -0.01387204, -0.1198914, 0.2092648, -0.08316898, 0.7555296, -0.6462791, -0.08450808, 0.006864607, 0.1832742, 0.08935523, -0.05617779, -0.7740291, -0.08065715, -0.07466028, 0.1695283, -0.518684, -0.08155482, -0.01812133, -0.08367278, -0.08933888, 0.1720941, -0.5267307, -0.05661984, 0.05146262, -0.08023189, -0.1025389, 0.1713587, -0.6376173, -0.0199347, 0.03785557, 0.008413911, -0.1189689, 0.205783, -0.08316898, 0.7555296, -0.6462791
-0.1527805, -0.1350142, 0.1864669, 0.1006823, 0.5028426, -0.7619945, -0.1527805, -0.1350142, 0.1864669, 0.1006823, 0.5028426, -0.7619945, -0.1332923, -0.1176956, 0.184566, -0.08730265, -0.02565981, -0.784861, -0.1273304, -0.09322508, 0.1802606, 0.1197802, -0.1492882, -0.8214579, -0.1141546, -0.06252785, 0.1814772, 0.1363301, -0.03803236, -0.850124, -0.09857846, -0.03220543, 0.1881902, 0.1064917, -0.171656, -0.7462655, -0.08757163, -0.0664101, 0.2242187, -0.1914274, 0.4515119, -0.8518084, -0.05408021, -0.07190344, 0.2050171, -0.473533, 0.1759901, -0.4135377, -0.06897338, -0.08339316, 0.1885688, -0.4842113, -0.003016144, -0.1367157, -0.08578511, -0.08468156, 0.2380271, -0.239324, 0.4963793, -0.8028788, -0.05127125, -0.09031232, 0.2111022, -0.5243517, 0.1842064, -0.3873143, -0.06917554, -0.1009805, 0.1919212, -0.5019716, 0.009354338, -0.04944158, -0.08284868, -0.1057013, 0.2406261, -0.2276696, 0.5549189, -0.7791985, -0.04956455, -0.106935, 0.2183079, -0.5541638, 0.2839626, -0.4143024, -0.06310038, -0.1133636, 0.195463, -0.6177174, 0.05565603, -0.07691658, -0.1168222, -0.1392105, 0.2103323, 0.1133259, 0.7018744, -0.6266474, -0.08065308, -0.1279025, 0.2380233, 0.08036248, 0.7074022, -0.695627, -0.05005929, -0.1272725, 0.2458472, 0.0567943, 0.744664, -0.6645391, -0.02933789, -0.1283377, 0.2482092, 0.04193372, 0.7405135, -0.6662092, -0.09543131, -0.007119834, 0.1869233, 0.1064917, -0.171656, -0.7462655, -0.09081817, -0.08966784, 0.184923, -0.4842113, -0.003016144, -0.1367157, -0.09459135, -0.1037806, 0.1893775, -0.5019716, 0.009354338, -0.04944158, -0.08734557, -0.1152774, 0.1893938, -0.6177174, 0.05565603, -0.07691658, -0.007372886, -0.1272865, 0.2533152, 0.04193372, 0.7405135, -0.6662092
-0.1594547, -0.1390387, 0.1698586, -0.2908053, 0.6637201, -0.4210419, -0.1594547, -0.1390387, 0.1698586, -0.2908053, 0.6637201, -0.4210419, -0.1641797, -0.1133286, 0.1698816, -0.1785485, 0.1955903, -0.3400185, -0.1818682, -0.09586444, 0.1757985, 0.01799558, 0.162304, -0.4756637, -0.1984083, -0.06857335, 0.1857496, -0.03073226, 0.2586849, -0.500684, -0.2110827, -0.03930064, 0.199519, 0.05004962, 0.154361, -0.3588365, -0.159114, -0.04616436, 0.211789, -0.5948885, 0.3732014, -0.6910732, -0.1500002, -0.01963289, 0.1847045, -0.6849314, -0.1941939, -0.5644555, -0.1571805, -0.03806522, 0.1694382, -0.5529765, -0.4234865, -0.3943177, -0.137814, -0.05422714, 0.2147907, -0.6508265, 0.3692343, -0.6553808, -0.1320007, -0.02706872, 0.1804908, -0.7224987, -0.2030987, -0.5217955, -0.1425647, -0.04736932, 0.1638003, -0.569333, -0.4105316, -0.3355311, -0.1200766, -0.06308572, 0.2067833, -0.658776, 0.4228891, -0.6119936, -0.115797, -0.03522885, 0.1782677, -0.7886742, -0.1036487, -0.4982592, -0.1289653, -0.049087, 0.158749, -0.6937376, -0.3786576, -0.3058819, -0.1275761, -0.1105214, 0.1769773, -0.3475251, 0.8009194, -0.3209747, -0.1046274, -0.07333332, 0.1941028, -0.4006803, 0.7497516, -0.4621661, -0.08721012, -0.04698645, 0.1943613, -0.4233397, 0.760685, -0.456137, -0.07523583, -0.03001979, 0.1921615, -0.426744, 0.7603416, -0.4306938, -0.2291915, -0.02393145, 0.2082745, 0.0500496, 0.1543611, -0.3588365, -0.1644844, -0.05988592, 0.1700441, -0.5529765, -0.4234865, -0.3943177, -0.1535696, -0.07047702, 0.1660807, -0.569333, -0.4105316, -0.3355311, -0.1422362, -0.07023533, 0.156522, -0.6937376, -0.3786576, -0.3058819, -0.06297494, -0.01108566, 0.1930606, -0.426744, 0.7603416, -0.4306938
-0.1546877, -0.1194939, 0.1737892, -0.1160161, 0.5935747, -0.6226942, -0.1546877, -0.1194939, 0.1737892, -0.1160161, 0.5935747, -0.6226942, -0.1469913, -0.09481304, 0.1699222, -0.1555128, 0.07446067, -0.5762429, -0.1552904, -0.07069577, 0.1683825, 0.0828528, 0.03424446, -0.6634504, -0.1592122, -0.03793719, 0.1737581, 0.06010313, 0.1426964, -0.7058388, -0.1579218, -0.004629761, 0.1835601, 0.09072337, 0.01759452, -0.5835658, -0.1214516, -0.02828288, 0.2047703, -0.4211605, 0.3906984, -0.8184731, -0.09629695, -0.01602323, 0.1776135, -0.5827106, -0.04665523, -0.513119, -0.1080176, -0.03349782, 0.1641364, -0.5054809, -0.2581532, -0.2605548, -0.107516, -0.04352694, 0.2148266, -0.4756602, 0.4134164, -0.7726969, -0.08386219, -0.03135184, 0.1796111, -0.6305731, -0.04688231, -0.4726522, -0.09940684, -0.0494619, 0.1643575, -0.5125144, -0.2530401, -0.1698832, -0.09449946, -0.0604343, 0.2134409, -0.4926336, 0.4585174, -0.7359281, -0.07430629, -0.04669171, 0.1816473, -0.683722, 0.04778849, -0.4713964, -0.08936023, -0.05920204, 0.1625867, -0.6388822, -0.2197787, -0.1702602, -0.1158606, -0.1058518, 0.1874461, -0.13857, 0.7710738, -0.5052754, -0.08302106, -0.07865719, 0.2070646, -0.2419193, 0.7320508, -0.6282487, -0.0558207, -0.06333052, 0.2022874, -0.2332368, 0.7558914, -0.6095263, -0.037323, -0.05464277, 0.1979923, -0.2447549, 0.757385, -0.59639, -0.1670198, 0.01866196, 0.1874995, 0.09072337, 0.01759452, -0.5835658, -0.1244672, -0.04942741, 0.1664855, -0.5054809, -0.2581532, -0.2605548, -0.1201058, -0.06384151, 0.169363, -0.5125144, -0.2530401, -0.1698832, -0.1104237, -0.07276566, 0.1634154, -0.6388822, -0.2197787, -0.1702602, -0.01777551, -0.04348995, 0.1962181, -0.2447549, 0.757385, -0.59639
-0.1372576, -0.1276949, 0.1785001, 0.0472782, 0.4789511, -0.7357049, -0.1372576, -0.1276949, 0.1785001, 0.0472782, 0.4789511, -0.7357049, -0.1213962, -0.1071024, 0.1757261, -0.09571148, -0.07246839, -0.7398085, -0.1187098, -0.08242802, 0.1696558, 0.124618, -0.1934096, -0.7712196, -0.1098724, -0.05021401, 0.1684064, 0.1367057, -0.08132942, -0.811793, -0.09836373, -0.01774707, 0.1729426, 0.106193, -0.2152013, -0.6937125, -0.0875854, -0.04545658, 0.2124623, -0.2138323, 0.4022736, -0.8858379, -0.05276099, -0.04482722, 0.1949291, -0.4542546, 0.1249711, -0.5073006, -0.06410666, -0.06028392, 0.1789061, -0.4477595, -0.0381415, -0.2451461, -0.08276124, -0.06208988, 0.2275544, -0.2642289, 0.4468965, -0.8430147, -0.04653643, -0.06213568, 0.2023428, -0.5066383, 0.1348252, -0.4820094, -0.06066979, -0.07743458, 0.1831471, -0.4719383, -0.01746344, -0.1628966, -0.07593682, -0.08192946, 0.2316808, -0.2721837, 0.4986746, -0.8148283, -0.04285026, -0.07857937, 0.2092863, -0.5528234, 0.2091489, -0.4829945, -0.05503394, -0.08931148, 0.1873133, -0.587786, -0.009843487, -0.1495694, -0.1019154, -0.1232883, 0.2032319, 0.04158276, 0.6837096, -0.6151243, -0.0694524, -0.1034109, 0.2306895, 0.004436031, 0.6886417, -0.7077075, -0.03944212, -0.09654912, 0.2377526, -0.02694508, 0.7240378, -0.6849574, -0.01883513, -0.09354123, 0.2392999, -0.04314457, 0.7193888, -0.6812315, -0.09822033, 0.00732024, 0.1694202, 0.106193, -0.2152013, -0.6937125, -0.08377419, -0.07148609, 0.1747159, -0.4477595, -0.0381415, -0.2451461, -0.08459006, -0.08594567, 0.1791903, -0.4719383, -0.01746344, -0.1628966, -0.07849569, -0.09623283, 0.1818389, -0.587786, -0.009843487, -0.1495694, 0.002671093, -0.08803211, 0.243395, -0.04314457, 0.7193888, -0.6812315
-0.1577227, -0.1389765, 0.1831072, -0.1299911, 0.7003284, -0.5555104, -0.1577227, -0.1389765, 0.1831072, -0.1299911, 0.7003284, -0.5555104, -0.1499256, -0.1140454, 0.182117, -0.1445311, 0.2146476, -0.561082, -0.1570348, -0.08991504, 0.1865976, 0.05762929, 0.1452509, -0.678691, -0.158257, -0.05791399, 0.196181, 0.03190531, 0.2507109, -0.7044312, -0.1541517, -0.0260042, 0.2092974, 0.07551335, 0.1333781, -0.6122152, -0.1145226, -0.055199, 0.2218241, -0.4859204, 0.4879593, -0.7250469, -0.09394947, -0.03722598, 0.1939985, -0.697178, -0.03519412, -0.4481472, -0.1088382, -0.05095929, 0.1793667, -0.6267862, -0.2695905, -0.2489304, -0.09945918, -0.07210504, 0.2256957, -0.5400503, 0.4984455, -0.6748686, -0.08146149, -0.05231822, 0.1905898, -0.7348368, -0.05572331, -0.3954455, -0.1007515, -0.06691866, 0.1758587, -0.6224751, -0.2867287, -0.153563, -0.08782151, -0.088535, 0.2184964, -0.5276898, 0.5628119, -0.6347931, -0.07020304, -0.06689449, 0.1897086, -0.7810764, 0.06906594, -0.394106, -0.08877639, -0.07427066, 0.1710792, -0.7472728, -0.215144, -0.1542031, -0.1162935, -0.128281, 0.1901347, -0.1495199, 0.8507861, -0.4188633, -0.07881437, -0.1053314, 0.2066121, -0.2224353, 0.8096207, -0.5292731, -0.05129686, -0.0898733, 0.2054196, -0.2674205, 0.8177753, -0.5081046, -0.03346606, -0.07990149, 0.2010935, -0.2723362, 0.8207032, -0.4937725, -0.1605278, -0.002946183, 0.2175721, 0.07551335, 0.1333781, -0.6122152, -0.1254271, -0.06691443, 0.1796847, -0.6267862, -0.2695905, -0.2489304, -0.1209594, -0.08215373, 0.1803095, -0.6224751, -0.2867287, -0.153563, -0.1103723, -0.08696622, 0.1702032, -0.7472728, -0.215144, -0.1542031, -0.01431315, -0.06804042, 0.1996377, -0.2723362, 0.8207032, -0.4937725
-0.1825035, -0.13119, 0.1820671, -0.2876306, 0.692126, -0.43371, -0.1825035, -0.13119, 0.1820671, -0.2876306, 0.692126, -0.43371, -0.1853459, -0.1052044, 0.1819876, -0.1993327, 0.2283818, -0.3887956, -0.2005072, -0.08559164, 0.1881813, 0.008186623, 0.19095, -0.5285783, -0.2128181, -0.05646835, 0.1990291, -0.04740952, 0.2844368, -0.5904014, -0.2177186, -0.02460463, 0.2119837, 0.02301852, 0.1808981, -0.4693857, -0.1720462, -0.0380588, 0.2220814, -0.6123707, 0.3954034, -0.6749525, -0.1633189, -0.013151, 0.1933762, -0.7130299, -0.1875146, -0.5134301, -0.1733752, -0.03109965, 0.1791958, -0.5976301, -0.4057112, -0.3625444, -0.1512087, -0.04762285, 0.2235084, -0.6693497, 0.3778859, -0.6371912, -0.1469002, -0.02213411, 0.1877365, -0.7391905, -0.2163644, -0.4720311, -0.1599507, -0.04266361, 0.1732277, -0.5887582, -0.4193609, -0.2954541, -0.1348695, -0.0578609, 0.2142659, -0.6780191, 0.425292, -0.5958487, -0.1319901, -0.0315762, 0.1841282, -0.8044989, -0.09930826, -0.4617833, -0.1471201, -0.04502816, 0.1657826, -0.7249529, -0.3532161, -0.285774, -0.148178, -0.1049984, 0.1860575, -0.3337885, 0.8247224, -0.3260795, -0.1212869, -0.06937641, 0.2005769, -0.4256317, 0.750237, -0.4626095, -0.1037977, -0.04321785, 0.1978483, -0.4469773, 0.7577618, -0.4556585, -0.09202702, -0.02649142, 0.1936331, -0.450457, 0.7603832, -0.4302357, -0.2308704, -0.005043492, 0.2212134, 0.02301852, 0.1808981, -0.4693857, -0.1825385, -0.0522158, 0.179154, -0.5976301, -0.4057112, -0.3625444, -0.171978, -0.06512178, 0.1765814, -0.5887582, -0.4193609, -0.2954541, -0.1619555, -0.06502807, 0.1629119, -0.7249529, -0.3532161, -0.285774, -0.07966897, -0.007641681, 0.1923664, -0.450457, 0.7603832, -0.4302357
-0.1614258, -0.1398962, 0.1764515, -0.3111731, 0.6756322, -0.4115763, -0.1614258, -0.1398962, 0.1764515, -0.3111731, 0.6756322, -0.4115763, -0.1665203, -0.1142568, 0.1764996, -0.1920215, 0.2231607, -0.3191499, -0.1843218, -0.09737491, 0.1836409, -0.004451573, 0.191647, -0.4614677, -0.2010569, -0.07059439, 0.1946018, -0.06769073, 0.2805245, -0.5298945, -0.2108212, -0.03991172, 0.2076541, 0.01143774, 0.1823462, -0.3981813, -0.1599127, -0.0465669, 0.2173328, -0.6308063, 0.348407, -0.6788282, -0.1535024, -0.02196077, 0.1877693, -0.6877509, -0.2405534, -0.5317662, -0.1614663, -0.04170077, 0.1746821, -0.5385047, -0.4697484, -0.3584042, -0.1383528, -0.05429403, 0.2191144, -0.6825349, 0.3415311, -0.6406195, -0.1359663, -0.02894997, 0.183061, -0.7191418, -0.2600333, -0.489962, -0.1468611, -0.05115972, 0.1692656, -0.5350102, -0.4723472, -0.2962997, -0.1210054, -0.06298927, 0.2101329, -0.6978638, 0.3841679, -0.5987313, -0.1205191, -0.03749715, 0.1791915, -0.7900392, -0.1596132, -0.4691724, -0.1344201, -0.05363937, 0.1620851, -0.669125, -0.4352044, -0.2708477, -0.1295988, -0.1108539, 0.1813248, -0.3648619, 0.8074563, -0.3118566, -0.1062049, -0.07315751, 0.1966408, -0.4644383, 0.7274705, -0.462346, -0.09085623, -0.04587802, 0.1924175, -0.4753482, 0.7390401, -0.456585, -0.08022064, -0.02855007, 0.1876514, -0.4794461, 0.7420852, -0.4296999, -0.226946, -0.02275316, 0.2169477, 0.01143776, 0.1823463, -0.3981813, -0.1681952, -0.06350045, 0.1777405, -0.5385047, -0.4697484, -0.3584042, -0.1564284, -0.07420795, 0.1753908, -0.5350102, -0.4723472, -0.2962997, -0.1465477, -0.07555417, 0.16308, -0.669125, -0.4352044, -0.2708477, -0.06909762, -0.008995801, 0.185768, -0.4794461, 0.7420852, -0.4296999
