wrist_thumb0,wrist_thumb1,wrist_thumb2,wrist_thumb3,wrist_index1,wrist_index2,wrist_index3,wrist_middle1,wrist_middle2,wrist_middle3,wrist_ring1,wrist_ring2,wrist_ring3,wrist_pinky0,wrist_pinky1,wrist_pinky2,wrist_pinky3,Sign
0.026081151628331134,0.04857745360246871,0.08120292987380444,0.11486892723452241,0.10166948734433552,0.13777696936774522,0.16101599769859673,0.0981640428564477,0.11247488216273001,0.088405583302891,0.09296997231559284,0.10775041348025585,0.08842545250940197,0.04326206795294926,0.08874125025297762,0.11792623226994958,0.13708913869463035,love
0.02608114828472858,0.0486796418304408,0.08130721868284513,0.11499855643449441,0.10166949213132914,0.1371103304045235,0.16001043107208354,0.09816405154869118,0.1113206334252119,0.08671023526157741,0.09296996333984917,0.10585382225532956,0.08344836385848199,0.04326208390497273,0.08874128456143118,0.11762196965444893,0.13684085756053124,love
0.026081145301155764,0.04876222113091241,0.0810570443095207,0.11454110818423444,0.10166952051988344,0.13730311940994822,0.16079870713366262,0.09816410376324433,0.11333231278066506,0.09045798577026187,0.09297005571689418,0.1086766578290964,0.08847918658654362,0.043262130199055164,0.08874135057604207,0.11852773170785816,0.13854898342759106,love
0.026081108044904853,0.04861839754547656,0.08145473176102172,0.11535489010861222,0.10166947207603669,0.13807944469569106,0.1616294212577416,0.0981640008902449,0.11491407929803424,0.09465319903252084,0.09296995172877097,0.10968789029013187,0.09309970353577933,0.04326208791933188,0.08874125223924892,0.11803747921867867,0.1378158952998532,love
0.02608111347968104,0.04831262932174154,0.08073281946854079,0.11430372048393,0.10166944891180436,0.13771502334398525,0.16122173509400772,0.09816405251054225,0.11084963864683955,0.0859966857826998,0.09296999988121114,0.10464420944181718,0.08152328340048688,0.04326206248781951,0.0887412426472387,0.11705957757447315,0.1362532409080606,love
0.026081090766108702,0.04861031248829821,0.08149848455020499,0.11541243338779233,0.10166949379332475,0.13848794562510663,0.16248728760883296,0.09816406434383207,0.11388233727995796,0.09140917055664381,0.09297005730776979,0.10832838600814701,0.08984035329154767,0.04326208697994124,0.08874130889396212,0.11835915687144616,0.13858504878180475,love
0.02608120295289311,0.0488867155178173,0.08162741053059322,0.11538023983325743,0.10166953047683461,0.13849690973177128,0.16218434808169901,0.09816409657690536,0.11482743546205543,0.09043886695349572,0.0929700634968725,0.10863964425430755,0.08762306966574557,0.043262104077356194,0.08874137090400622,0.11804530072971987,0.13749580062400488,love
0.026081221126319977,0.0496074755052099,0.0824550419716102,0.11588967534431184,0.10166957670473502,0.1380280523140858,0.16098621585161133,0.09816406596728763,0.11637370824468904,0.09615389366583134,0.09297009053502102,0.1117080152662328,0.09705575513210385,0.04326209520589128,0.08874132958826178,0.11868176498337937,0.1385777498293662,love
0.026081150187039305,0.04988319412654828,0.08260802389777944,0.11581340454285984,0.10166948899945404,0.13868930559445636,0.16278556629217375,0.09816402800352889,0.12489065136315208,0.11527638505139247,0.09296995933347986,0.11987797675491067,0.1193590699046323,0.043262061124441364,0.08874124709243668,0.12020721189241061,0.1410050906275068,love
0.02608116688340458,0.050177126122865984,0.08327353978533697,0.11626071300745797,0.10166952566471628,0.13854836053613193,0.16249716843804513,0.0981641001492908,0.12391011203860643,0.11538167423867624,0.09297000641997395,0.11692812980326844,0.11349868977556525,0.04326211313216219,0.08874129558536993,0.12003368770528546,0.14080573146690442,love
0.026081103449432503,0.05052880007461092,0.08324790297145268,0.11614497274819989,0.10166945855447446,0.13882620352332628,0.16296731298195966,0.09816407289375274,0.1260792207871305,0.11924388543141322,0.0929699722111392,0.1194614369795542,0.12076524053298614,0.04326206143088882,0.088741259335272,0.12019005862474648,0.14095425641696668,love
0.026081209383134425,0.050621053223183735,0.08347102422510999,0.11635502349569829,0.10166952514725591,0.13860337320918742,0.1625821100254342,0.09816414710561536,0.12321836171209265,0.11513649347682076,0.09297006058879864,0.118734341303854,0.12319580584318766,0.043262120225463954,0.08874133031895622,0.12011591781745205,0.140939916846557,love
0.02608113808242272,0.0507444445330718,0.08389379505775682,0.11619214939477798,0.10166952451947094,0.13890268878354517,0.16305959112653418,0.09816413302847075,0.12588672563382847,0.11910753573025346,0.09297006754707723,0.11996700325693936,0.11966239276993465,0.04326210590366589,0.0887412876810451,0.11993340798429938,0.14066915401440394,love
0.026081111813916223,0.048888506364936135,0.08153209372650073,0.11513098494037,0.10166944667067683,0.13895192549318092,0.16313116648178483,0.09816402596730638,0.11492317048585285,0.09223230441989888,0.09296998731258868,0.10985287002409586,0.089918446761287,0.043262000007632584,0.0887412979433116,0.11869912093052752,0.13889137289460335,love
0.026081108321802583,0.04898141423781472,0.08194909127416912,0.11574273612176138,0.10166946034196504,0.13943331844707169,0.16379425070345938,0.09816399223475021,0.11745801315730868,0.09609638661062965,0.09296999612067594,0.11105596912090226,0.09335754585822079,0.043262055375351736,0.08874123779927402,0.11903836201612193,0.13947696835211826,love
0.026081128480378298,0.048911623899232794,0.08153232278213346,0.11513938912027456,0.10166944789356389,0.13837663414848655,0.1620683118408793,0.09816404366716971,0.11510180668386573,0.09126484906271416,0.09296999790588359,0.1111080618725995,0.09220316316343438,0.04326200634101473,0.08874124257993911,0.11891439234118384,0.1391381150057672,love
0.026081159593277288,0.04857958078411136,0.08135677604311763,0.11521071608493022,0.10166952516126009,0.13835134033778493,0.1620678577301483,0.09816406784754848,0.113928801678619,0.09096457565821983,0.09296997162358393,0.10854136421837758,0.08980923528529791,0.04326205112613132,0.08874128108729556,0.11832961376247665,0.1383239272163576,love
0.026081098658990574,0.04889023754421734,0.08153917005482703,0.11508763543480291,0.10166942088061681,0.13847824690902757,0.16203941221646725,0.09816399017002111,0.11550118880301535,0.09144185949339613,0.0929698977279205,0.11010400340168199,0.09026707152284048,0.04326197131361447,0.08874120514058619,0.1176868890548242,0.1367559476070233,love
0.026081208737326573,0.04879100566467144,0.0815486080564224,0.11520264523841021,0.10166953843131972,0.1372022488846943,0.1603504315280882,0.0981640669970173,0.11117175898497289,0.08714265623780412,0.09297003659991535,0.10653900262767622,0.08412275030249784,0.04326211281074933,0.08874133967099268,0.11784147525617669,0.13728995574554023,love
0.026081048299483645,0.04907805856744946,0.08199582199197712,0.11581021383450986,0.10166943491571545,0.1381245945158794,0.1618767544237949,0.09816400571092693,0.11484500585517028,0.09306574835920085,0.09296993415540314,0.10804685328714389,0.09187726762058662,0.04326206136524239,0.08874121696539888,0.11775416973833792,0.13772605279512404,love
0.026081151589797565,0.04892703619942658,0.08160282555530782,0.11519998103250753,0.10166953400420452,0.13800381047382315,0.16142006110483417,0.09816407198928792,0.11374689100857042,0.09033519324654152,0.09297007786599946,0.10895999822138581,0.09099980184011391,0.04326214056863114,0.08874130478525769,0.11802286956094102,0.13788830090476856,love
0.026081150087179813,0.04891609423288003,0.08136448384154109,0.11485105105592462,0.10166953500325651,0.13695640897454087,0.16003400236319934,0.09816407758606048,0.11171101131088913,0.08868922139535108,0.09297003336594216,0.10745703482301938,0.08666264255824653,0.04326204078071793,0.08874125980959534,0.11813961336714456,0.137729033471287,love
0.026081136479112622,0.04901377025960049,0.08161384054073242,0.11507590361153894,0.10166952048804057,0.13728818030170475,0.16073313998311517,0.09816408872700648,0.11126169448287627,0.08806619881049767,0.09297003215903983,0.10809740782410093,0.0890900847601578,0.043262081262204655,0.0887412904473808,0.11850583403659118,0.13870971060564227,love
0.026081164787064237,0.048843911323521165,0.08147264385184758,0.11508644561235001,0.10166948162965572,0.13836744752267421,0.16216418896010582,0.09816405874631509,0.1147631850209831,0.09240253575586332,0.09296999109492265,0.10984640560343381,0.09350069871981491,0.043262042867160115,0.088741254607262,0.11864503080550316,0.1388773818036432,love
0.026081132037356066,0.049003082586098604,0.08160249871039489,0.11511541046736358,0.10166947212750788,0.13823672723802455,0.16166883139955457,0.09816401208839216,0.114383449744001,0.09073348470961314,0.09296999502468527,0.11035106755478172,0.09319140533723269,0.04326200843569331,0.08874124172976171,0.11861477045850446,0.13858764860228634,love
0.02608121636676482,0.048967487773061244,0.08164406091679971,0.11523920377106744,0.10166949541617683,0.13851274525352647,0.16240886740390625,0.0981640985678247,0.11437541935236784,0.09092274434199972,0.09297004985588511,0.10707654601901577,0.0870055162257687,0.04326209111967312,0.08874132305764867,0.11743829065991424,0.13715138081086498,love
0.026081060522340712,0.04876557959606344,0.08166615849114003,0.11553129527989374,0.10166952820319372,0.13828444949212476,0.16214075483819607,0.09816399953445253,0.11345211289376675,0.0901169394855928,0.09297001371130369,0.10673670743703872,0.08806682774552514,0.043262112749841514,0.08874126568288791,0.11758342982619831,0.13719602401422754,love
0.02608121721105057,0.049044662805549005,0.0819340410574262,0.11571752613204278,0.10166948881572094,0.13824703276120218,0.16191832934024986,0.09816407442975257,0.11500873305393118,0.09205675535472671,0.09297003975679478,0.10826467422067136,0.0897651122949384,0.0432620374320258,0.08874132487358356,0.11796128474979792,0.13765654919831785,love
0.02608116217751809,0.04875820190952493,0.08141058033560504,0.11496999209507193,0.10166949412268954,0.13857675425132637,0.16230189387185998,0.0981640335802421,0.11553353164355577,0.09236754934136775,0.09296999831633862,0.1110267539763858,0.09481804475530174,0.04326203916437597,0.08874123382543202,0.11839831452917776,0.13849598445791994,love
0.02608118165517044,0.04865156906914717,0.08111675874996484,0.11465157034186185,0.1016694957947289,0.13802912794815594,0.16169162245945953,0.09816405257900726,0.11306454354784659,0.08878593849367195,0.09297001818620666,0.10609182936725334,0.0835389142771086,0.043262068775545164,0.08874127360638003,0.11640957351253377,0.13503099374896713,love
0.026081104366955016,0.0492957804605019,0.08182636503553668,0.11519360975852956,0.10166946955772121,0.13772070596186653,0.16123155619724386,0.09816400248645324,0.1143811140804329,0.09068694269514438,0.09296999122944781,0.10973149451317248,0.08925313170236718,0.043262127940960085,0.08874128853694936,0.11809349414622466,0.13787389336389577,love
0.026081144853322698,0.048712872836653764,0.08110834676542238,0.11450244841775047,0.10166955612635478,0.13811572729207927,0.16159877222550334,0.09816412469461541,0.11525146413234848,0.09102602555231115,0.09297007700378657,0.11002033535819825,0.0899352329496066,0.043262073941733314,0.0887413202049846,0.11800074594843715,0.13766773643096958,love
0.026081172745375154,0.04881991509026721,0.08112603905472582,0.11452134737988764,0.10166950976763679,0.13788373672562873,0.16136561090419438,0.09816403799571463,0.11394235704881657,0.08943730992356658,0.0929699995254496,0.10869503008139605,0.08660080397611791,0.043262089786398415,0.08874125882902496,0.11759304934160902,0.1365399708467484,love
0.026081128876833524,0.04874269732175271,0.0813377358341508,0.11501423708206257,0.10166949163445688,0.13928382264743525,0.16356932632710355,0.09816402176558578,0.11865016251380778,0.09671625969142726,0.09296998770526753,0.11180657266624577,0.09429476270892513,0.043262061956175865,0.08874124335654981,0.11832378476690812,0.13832027765225313,love
0.02608115870029549,0.04898414583229964,0.08145175401923521,0.11480040717998347,0.10166953438557687,0.13864481279607396,0.16245397539129536,0.09816406525776121,0.11683086801322712,0.09316272204116838,0.0929700749543099,0.1118392602276951,0.09425006727893408,0.04326210618647688,0.0887413311742978,0.11826970189214524,0.1381376405236708,love
0.02608116601064645,0.04840524255425645,0.08068217596472967,0.11416953621454544,0.10166947968427101,0.13840535530299253,0.16226699725647348,0.09816405002611138,0.11404992047016077,0.08974655091385073,0.09297001875498628,0.10835749856117986,0.08673315550557582,0.04326206067255234,0.08874127685732046,0.11779497098716948,0.13729733457124826,love
0.0260810980813692,0.04890161132825791,0.08137676150419111,0.11490810225521482,0.10166948450823383,0.13891663300880172,0.16308651561555082,0.09816407071907726,0.11664538429068724,0.09347118351981054,0.0929700258243489,0.11047964631027564,0.09256686125520353,0.04326211771111073,0.08874133155961825,0.11848876936780295,0.1387222483156213,love
0.026081184590236683,0.04889595790420717,0.08148514654272887,0.1151085138160601,0.10166947591984575,0.13869944968395115,0.16265863746482817,0.09816399923093036,0.11545133984777697,0.0934174725741689,0.09296997908061504,0.1103470572610416,0.09554184279995909,0.043262037357942346,0.08874125174489031,0.11863265205870767,0.1389038734075346,love
0.026081118298684952,0.04865528392091037,0.08133951636838331,0.11509287399614496,0.10166950023604963,0.13846352029737796,0.1623780660590355,0.09816401522330064,0.11444526649453048,0.09108719677347853,0.09297000662072902,0.10860015399273798,0.08879217429509201,0.04326206375425934,0.08874127927759942,0.11839810264009475,0.13840355524233328,love
0.026081198371432256,0.04919058013207407,0.08175185481076255,0.11520642943243227,0.10166948002591533,0.13843032146888917,0.16226393304127973,0.09816405838411532,0.11649828940935957,0.09387379358507038,0.09297000441580286,0.10945661623630434,0.09112637945020366,0.0432620507658167,0.08874129058586033,0.11763798834070739,0.13748005588118445,love
0.026081161249261877,0.049311624691445725,0.08222982392058249,0.11556351002694104,0.10166947687354352,0.13822671656036828,0.16143646243923213,0.09816401589248475,0.11734456316814385,0.09623958379577707,0.09297006192253987,0.11138481342466394,0.09489700222351598,0.043262028089169596,0.08874131052421753,0.11827336831236437,0.1381882385097147,love
0.026081099422378653,0.049716524140973495,0.08200957079987675,0.11507378852397274,0.10166948238650571,0.13875777452284105,0.16263293347936666,0.09816403331230843,0.11603766972510433,0.09258657993589783,0.09296998937727163,0.10918056892322962,0.08962433492415774,0.04326201486515507,0.08874122139844819,0.11741030038075873,0.13708126669025966,love
0.026081144829742442,0.049040495593132026,0.08157503211142487,0.11508792798963062,0.10166950155484189,0.13881469835064764,0.16285407056496592,0.0981640390542871,0.11472389909174503,0.0904930905230565,0.09296997148435672,0.10708430767222617,0.08487181556612831,0.04326199918057418,0.08874126801482445,0.11723966577872694,0.1365811448074162,love
0.026081187783918134,0.048760310433589325,0.08117868761774857,0.11475303206630318,0.10166949082521463,0.13841801986498325,0.16240830573968962,0.09816407301316557,0.11451192319370065,0.09134751428644626,0.09297000070151662,0.10884603005575169,0.08874304334319902,0.0432620516370872,0.08874127897882474,0.11847489541773143,0.13869404897658044,love
0.02608107477099056,0.04889594220004355,0.08137709358793786,0.11495159851357832,0.10166946023350178,0.1376400192361582,0.16098823198614365,0.09816401960545419,0.11346461978071223,0.09072978872538223,0.09296993640216443,0.10804689577401286,0.0897890090972364,0.043262009956658264,0.08874125602401624,0.11797345279776503,0.13801628013400447,love
0.026081154565701252,0.04891412893673972,0.08106884566132665,0.11429928061230304,0.10166945918784116,0.13814428414164084,0.1618067123350589,0.09816407316336309,0.11391814036442308,0.08951675088581411,0.09297002216732067,0.10843568706432627,0.08570504546232036,0.04326203293824736,0.08874128115628263,0.11763501964502278,0.13664247807762564,love
0.026081109822505638,0.04904852172467994,0.08142862992538988,0.1147233441540914,0.10166945569109781,0.13659987408335922,0.159598323164963,0.09816402984893449,0.11100473280983338,0.08712786589490701,0.09297000515974817,0.10668942625074941,0.08464661188488054,0.043262068155580584,0.08874124171568991,0.11737832813655336,0.1367522031741796,love
0.02608106955341366,0.048782105730995264,0.08132894230998951,0.1148603356200586,0.10166942854006066,0.13729631516745233,0.16055056535918177,0.09816400753595436,0.1134399204234453,0.09240811192637853,0.09296997151790465,0.11049495720681193,0.0966147763095175,0.04326207576076304,0.08874124354351814,0.1190908830529256,0.1395834037182691,love
0.026081144666981172,0.04913329084042712,0.08179838945230462,0.11542793485773924,0.10166953458293393,0.1378482393727087,0.1612163433492902,0.09816407247153308,0.11367031744419649,0.09149910682912102,0.0929700277487799,0.10938637911295036,0.09296235418456442,0.043262115154601495,0.08874135267800745,0.11831489357072719,0.13845121902110977,love
0.026081164781696392,0.04899730525335041,0.08172823231056696,0.1152853696856739,0.10166951277743001,0.13718548211470813,0.16009660299033987,0.09816408902577357,0.11226524401943286,0.08862916653596603,0.09297003219564895,0.1072498383898554,0.0867243299301782,0.043262117893256236,0.0887412982474727,0.11765248863704542,0.13679431494607006,love
0.026081138263120345,0.049220941859334635,0.08202062723132517,0.115544282265026,0.10166942099953159,0.1385835971058985,0.16252010882125478,0.09816395008596585,0.11631629060721504,0.09299500447642337,0.09296995784877825,0.10942820512280597,0.09346090739208829,0.04326201990571061,0.08874118800140102,0.11806543742045299,0.13816554945476678,love
0.02608113679539295,0.050530746880389575,0.08292104180658853,0.11573104062827096,0.10166944535805682,0.1379955637434044,0.16155965911092532,0.09816401969664089,0.1213202007942387,0.10855937282008404,0.0929699857842863,0.11596371341071482,0.11283469668670182,0.04326206381161213,0.08874127908119704,0.11981097561002041,0.14045641001801978,love
0.026081157141699056,0.04995519285890106,0.08259212261783806,0.11586297564746471,0.1016695180298033,0.13906734012174174,0.1631884645269159,0.09816408262236449,0.12308922615518589,0.10919419786996425,0.09297007179787266,0.1156238187631809,0.10787793668855554,0.04326211370483416,0.08874136238532514,0.11834720387708197,0.13825717148112066,love
0.026081173123347044,0.04895769357608669,0.08166918267039289,0.11529839097914985,0.10166945737089433,0.13860434615328626,0.16245654702427353,0.0981640133150148,0.11607803833220176,0.0928874291813424,0.09296998511245443,0.11078979771766936,0.09393280227516317,0.0432620549013798,0.08874122786427963,0.11839170506471303,0.13860196075957582,love
0.02608113741959885,0.04980501188846359,0.08240159957434078,0.11565077571278974,0.10166946494842982,0.13830437967616932,0.16166407497307492,0.09816404305778158,0.11869917435984971,0.09734111641079528,0.09297004046734625,0.11101005156020284,0.0931761712991578,0.043262042122684155,0.08874128200622074,0.11826355104172587,0.13792583306470763,love
0.02608109696331807,0.04907921261654468,0.08223060802924904,0.11579952377962051,0.10166948710862073,0.13817748388463438,0.16179968124583866,0.0981640382512863,0.11531568554039125,0.09234625146810237,0.09297002452993976,0.10882518260281304,0.08999087025593207,0.04326208839996517,0.08874127883155392,0.11832029739372742,0.13841544020996213,love
0.02608114797837704,0.0494098286393507,0.08256043825241,0.11600610168818709,0.10166946194108634,0.1386014154607463,0.16225831933475124,0.0981640223528967,0.1158565702828286,0.09342528964755745,0.09296995351407895,0.10933890966499529,0.09075261918033002,0.043262060191118966,0.08874124904451142,0.11765682968740065,0.13753064374084967,love
0.026081155180896442,0.049658591756210756,0.08262225453847166,0.11590661602104517,0.10166957934392176,0.1384133817947528,0.1618812019069231,0.0981641003549159,0.11720637533914276,0.0954254364751873,0.09297004570086002,0.10902323045525666,0.08984167180835408,0.0432620743707465,0.08874139836598252,0.11778577069468496,0.13735696630714625,love
0.026081069796501828,0.04935655980819573,0.08243948255271864,0.11605902768992553,0.1016694633738666,0.13852919347825604,0.16220611760427073,0.0981640307545488,0.11572281949786266,0.09334761200921265,0.0929699809412931,0.10969492111633473,0.09102573058665392,0.043262110265941726,0.08874132235154546,0.11866873794866996,0.13897011069817314,love
0.026081083581975674,0.04922400734631426,0.0823261009676761,0.11565249290620416,0.10166947136288307,0.13843261187511996,0.1619716846142069,0.09816403941362643,0.11576230426109876,0.0933308763911408,0.09296997537855974,0.10958086122205467,0.09110367686294336,0.04326202280970691,0.08874125681497644,0.11751451216599976,0.13735828587186216,love
0.02608106206924865,0.0493268346540704,0.08236346886484325,0.11567169377993909,0.10166947289845661,0.13857392841591812,0.1623672184542496,0.0981640622335384,0.11567204918381321,0.09214767746834429,0.09296998177789484,0.108343589979188,0.08915751932779198,0.043262020014738105,0.08874123177819261,0.11677797086635004,0.1362105631767041,love
0.026081178685404556,0.049608134671845924,0.08264185361116971,0.11606333565618387,0.10166952439453036,0.13821146915162288,0.16170983814131443,0.0981640452199786,0.1150405531355374,0.09237686024854926,0.09297000728240265,0.10830812053324029,0.09026705184362675,0.043262027358760016,0.08874133808049156,0.11765754861571781,0.1375211677515589,love
0.02608120320422355,0.049271961120093445,0.08220902344511824,0.11543049310248527,0.10166947473966804,0.13833991285536362,0.16177017364872423,0.09816400577594618,0.11607326532937763,0.09294813781087816,0.09297000696235316,0.10991352962065407,0.0904791159428517,0.043262061896539326,0.08874120982560976,0.11724649251718579,0.13692818331533357,love
0.02608113248212204,0.04924876881192058,0.08217619894549763,0.1156926644234197,0.1016695304488518,0.13787449255409795,0.16138223909126437,0.09816399273710301,0.11404533555994346,0.09015249436314232,0.09297010318012187,0.10746620737673822,0.08719980793401098,0.043262054056413014,0.08874135091748382,0.11696665121983492,0.13634227876067243,love
0.02608111755926114,0.04942805250257792,0.08246691016998028,0.11598756759388007,0.10166945775814092,0.1383695179669031,0.16192677800310606,0.09816400269853402,0.11632385556090202,0.09491250024986277,0.09296994364996786,0.10972430120832165,0.09172740328272953,0.043262014670377984,0.08874120095560403,0.1176596068820175,0.13758869686882713,love
0.026081213362303537,0.049371412374672866,0.08215495496590572,0.11547564899322324,0.10166959888629444,0.1379650130183033,0.1613402170565256,0.09816417900951244,0.1167061204341786,0.0943430767721241,0.09297006296970495,0.11232163245008328,0.09497987065920864,0.04326210438871413,0.08874137876911142,0.11815814672486023,0.13813875382363958,love
0.026081178341094944,0.04862183856056867,0.08130389695506607,0.1149088598490125,0.10166945712705464,0.13811273135029947,0.1613233006603761,0.09816405755494215,0.11519597971457207,0.09063333931528123,0.09296999809614334,0.11040146824155736,0.09164322884757442,0.0432620387184885,0.08874127608257387,0.11733213341112866,0.13633603239817013,love
0.026081077956825304,0.048892148853778135,0.08147897268314076,0.11509801520695133,0.10166941273672285,0.13866090237653475,0.16248174999107834,0.09816401148462148,0.11582064723091301,0.09149865274842083,0.09296999700689679,0.10938122708275859,0.08796506369179527,0.04326207335969924,0.08874125267031618,0.11595276785520216,0.13415190637653607,love
0.02608116932367106,0.04860868258263024,0.08112461095205385,0.11475074847726092,0.10166948366486818,0.13822247714074037,0.1619659108440979,0.09816402607993877,0.11401425193379335,0.08982989281620067,0.09296998495894467,0.10859624362377181,0.08692081230380674,0.04326206503747134,0.08874132055330765,0.11759199307757694,0.1369043598766592,love
0.02608115635741635,0.04864374026789056,0.08124426585932079,0.11495799709981032,0.10166954745551884,0.1382199618671952,0.16205837842196402,0.09816410539306109,0.11540586210498321,0.09344651065534762,0.09297002860147995,0.11007434464958854,0.09255529017824968,0.043262081713204684,0.08874126986747992,0.11883251680547878,0.13922298358555638,love
0.02608107824381501,0.048932783983031275,0.08148848694564159,0.11511988871508738,0.10166948327084188,0.1374574882642808,0.16085604177066806,0.09816403300364139,0.11458477934735312,0.09494660184593234,0.0929699848170903,0.10896425911827054,0.09347370018721846,0.04326205425554825,0.08874126919826873,0.11854673516059228,0.13884913429276396,love
0.0260810891359161,0.05079550032433976,0.08293732373517065,0.11555500192613007,0.10166945590222709,0.13835360430624855,0.16198504975763334,0.09816403021034183,0.1217784574665195,0.10425722258409778,0.0929700031312923,0.11360787921791562,0.09827412494929476,0.04326206772196632,0.08874134232859508,0.11885155198911711,0.13892863367294342,love
0.026081138110519663,0.050555016083273084,0.0836905342338433,0.11651314580577977,0.101669457371122,0.13880285010272664,0.16287589117319637,0.09816404108363712,0.12831729594493485,0.12445997454414813,0.0929700147296428,0.12322091948906241,0.1295446614824787,0.043262072349461035,0.08874122171854522,0.11991129754672825,0.14033084626930745,love
0.02608111501029048,0.05002087123228564,0.08296051281060707,0.11584747278836988,0.101669558589118,0.1382237517626345,0.1619837239414559,0.0981641127978392,0.12133925549907129,0.11003455126454643,0.09297000430601257,0.1157757189193399,0.11100474854284385,0.04326214473347339,0.08874129863220395,0.11991313936666823,0.14066095475862836,love
0.026081216487673645,0.05010397208886838,0.0827678485131757,0.11578856103835818,0.10166949848654756,0.13877832480805494,0.16280385102023723,0.09816407807307162,0.12383467680658797,0.11507201985804408,0.09297001591959633,0.11823414885391616,0.11724360178453236,0.043262016426190784,0.08874127511107782,0.12007537946619197,0.14081100932906487,love
0.026081174091286605,0.04934115412614506,0.08212608068978089,0.11571688978568558,0.10166943407106976,0.13830614301334593,0.16220854499196394,0.09816404804202455,0.11488456131486117,0.09228215453446238,0.09297000986102992,0.11008246054924871,0.08866426416797467,0.0432620211897225,0.08874123161686226,0.11859639596712203,0.1386742629456079,love
0.026081213968870417,0.048958883673241596,0.08152125584790756,0.11505488536820155,0.10166947434308886,0.13830046293042553,0.16195240381251402,0.09816407991755438,0.11465419530153445,0.09189037840530424,0.09297003328228944,0.10865568183337862,0.08835034374662276,0.04326213421977704,0.0887413028419687,0.11816712485381205,0.13768785120145532,love
