b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.2596934, -0.2114231, 0.1925324, 0.21251, -0.00903684, -0.8718048, -0.2596934, -0.2114231, 0.1925324, 0.21251, -0.00903684, -0.8718048, -0.2356841, -0.2008232, 0.1926135, 0.0056701, -0.5240709, -0.8185456, -0.2128692, -0.1907946, 0.1865284, 0.04775569, -0.7482148, -0.6613073, -0.1794991, -0.1873395, 0.1874526, 0.2311696, -0.6638227, -0.7079291, -0.1486751, -0.1800327, 0.2020572, 0.4167634, -0.5913326, -0.6009349, -0.1931577, -0.1352361, 0.207884, 0.1733171, -0.003783531, -0.9848155, -0.1563663, -0.1344718, 0.221246, 0.1415407, 0.1124483, -0.8425432, -0.1452013, -0.1567198, 0.2243668, 0.1304429, 0.1515083, -0.6625857, -0.2056448, -0.1363777, 0.2272414, 0.2070486, 0.01152359, -0.8995093, -0.1782384, -0.1059339, 0.2441393, 0.2065572, 0.02392823, -0.8995563, -0.1606198, -0.08656149, 0.2552302, 0.1960508, 0.04596984, -0.8717356, -0.2137269, -0.1478419, 0.2434933, 0.2266944, 0.03461425, -0.8194881, -0.1998186, -0.1138229, 0.2599129, 0.2091244, 0.07028459, -0.8323514, -0.18897, -0.09141194, 0.2714227, 0.1827705, 0.05797679, -0.8352051, -0.2429371, -0.1942404, 0.2288532, 0.236878, 0.2375666, -0.8240706, -0.2207383, -0.1640921, 0.2574683, 0.2951492, 0.09047434, -0.7446836, -0.2167592, -0.1378386, 0.2748033, 0.2987576, 0.1529811, -0.7425277, -0.2136247, -0.1217071, 0.2878239, 0.2600907, 0.1280638, -0.7647989, -0.1370865, -0.1771284, 0.2244893, 0.4167634, -0.5913326, -0.6009349, -0.1461061, -0.1798099, 0.2240006, 0.1304429, 0.1515083, -0.6625857, -0.1481457, -0.06633766, 0.2652781, 0.1960508, 0.04596984, -0.8717356, -0.180409, -0.06963369, 0.2806844, 0.1827705, 0.05797679, -0.8352051, -0.2101639, -0.1027904, 0.2998198, 0.2600907, 0.1280638, -0.7647989
-0.2675058, -0.2004484, 0.1790863, -0.2721168, 0.63062, -0.3213363, -0.2675058, -0.2004484, 0.1790863, -0.2721168, 0.63062, -0.3213363, -0.277367, -0.1764144, 0.1828194, -0.1131861, 0.1223127, -0.3973911, -0.2941508, -0.157305, 0.1861746, 0.04041463, -0.1556309, -0.5329648, -0.30702, -0.1271648, 0.1789424, 0.04180577, -0.05825292, -0.7713401, -0.3001579, -0.09296519, 0.1786221, 0.08445217, -0.1051528, -0.9489368, -0.2909876, -0.1188212, 0.2361191, -0.4941855, 0.3922899, -0.603456, -0.2895742, -0.08060322, 0.227745, -0.6459633, 0.0579001, -0.7590846, -0.2855822, -0.07658243, 0.2033059, -0.6197627, -0.1214718, -0.7534647, -0.268898, -0.1234135, 0.2409043, -0.3116629, 0.6199528, -0.3536426, -0.2680645, -0.08663139, 0.2655996, -0.3525712, 0.6074768, -0.3829065, -0.2671747, -0.06138209, 0.2786531, -0.3522229, 0.6364545, -0.3362335, -0.2488467, -0.1272281, 0.2342508, -0.2131422, 0.7200848, -0.2567154, -0.2420499, -0.1022979, 0.2651156, -0.2404522, 0.7276511, -0.2392148, -0.2372935, -0.08487476, 0.2857608, -0.2453437, 0.7124251, -0.2251279, -0.2430311, -0.1685636, 0.1958069, -0.3648441, 0.7635055, -0.2306336, -0.2302037, -0.1318687, 0.2224427, -0.1301422, 0.834024, -0.276405, -0.2129533, -0.1169311, 0.2444625, -0.1263142, 0.8641763, -0.2449337, -0.2000886, -0.1080297, 0.2584215, -0.1290568, 0.8435073, -0.2347, -0.2799726, -0.0778067, 0.1815724, 0.08445217, -0.1051528, -0.9489368, -0.2813442, -0.08547566, 0.1824001, -0.6197627, -0.1214718, -0.7534647, -0.2658682, -0.04008159, 0.2931495, -0.3522229, 0.6364545, -0.3362335, -0.2339867, -0.07040928, 0.3060876, -0.2453437, 0.7124251, -0.2251279, -0.1882395, -0.09916257, 0.2755881, -0.1290568, 0.8435073, -0.2347
-0.2475516, -0.222629, 0.210391, 0.2656114, 0.01879913, -0.8897098, -0.2475516, -0.222629, 0.210391, 0.2656114, 0.01879913, -0.8897098, -0.2224969, -0.2153072, 0.2131231, 0.0196932, -0.4775715, -0.864602, -0.1980944, -0.2079521, 0.2102006, 0.02556753, -0.708138, -0.703151, -0.1648096, -0.2095153, 0.2142055, 0.2057477, -0.6313182, -0.7312205, -0.1345841, -0.2084256, 0.2315845, 0.3625305, -0.5772676, -0.6023804, -0.173485, -0.1581, 0.238979, 0.192652, 0.0319078, -0.9798844, -0.1373735, -0.161739, 0.2536574, 0.1376412, 0.1556608, -0.8011668, -0.1290396, -0.1853736, 0.2548072, 0.1144095, 0.1902559, -0.6060077, -0.1873298, -0.1599575, 0.2573314, 0.254477, 0.03960647, -0.9120442, -0.1577838, -0.1350557, 0.2790202, 0.2549238, 0.05085335, -0.9099307, -0.1389829, -0.1190668, 0.2931481, 0.2489236, 0.06799292, -0.8823919, -0.1978507, -0.1721668, 0.2715129, 0.294707, 0.05719863, -0.8360984, -0.1815616, -0.1426179, 0.2934645, 0.2804912, 0.09007246, -0.8382816, -0.1699954, -0.1229045, 0.3086309, 0.2558061, 0.07447089, -0.8369524, -0.2313916, -0.2122848, 0.2494688, 0.3048681, 0.2593072, -0.8268979, -0.2077346, -0.1889486, 0.2828799, 0.3949628, 0.1158614, -0.761138, -0.2018519, -0.1676542, 0.3056291, 0.4022973, 0.1774098, -0.7509741, -0.19785, -0.1551328, 0.3219626, 0.3661236, 0.1504073, -0.7674804, -0.123625, -0.2098239, 0.2544729, 0.3625305, -0.5772676, -0.6023804, -0.132695, -0.2080204, 0.2520026, 0.1144095, 0.1902559, -0.6060077, -0.1253627, -0.1013469, 0.3060346, 0.2489236, 0.06799292, -0.8823919, -0.1611348, -0.1029831, 0.3212004, 0.2558061, 0.07447089, -0.8369524, -0.1938025, -0.1393959, 0.3377642, 0.3661236, 0.1504073, -0.7674804
-0.2534451, -0.2153091, 0.2008526, 0.2120398, -0.02561533, -0.7891623, -0.2534451, -0.2153091, 0.2008526, 0.2120398, -0.02561533, -0.7891623, -0.2336748, -0.1980484, 0.2007229, 0.1040755, -0.555907, -0.7558161, -0.214163, -0.1822841, 0.1953475, 0.1884445, -0.7595313, -0.6149437, -0.1836193, -0.1686654, 0.198171, 0.3436667, -0.6548795, -0.6716399, -0.1571108, -0.1509075, 0.2122691, 0.5084976, -0.5649759, -0.6149222, -0.2133476, -0.12175, 0.2111496, 0.1921118, -0.02626977, -0.9644767, -0.1796076, -0.107806, 0.2252886, 0.1662653, 0.09995072, -0.9189849, -0.1618195, -0.1244678, 0.2312336, 0.156681, 0.1508286, -0.7824078, -0.2260656, -0.1250198, 0.2301101, 0.2035475, -0.01237144, -0.8157818, -0.2113851, -0.08566859, 0.2442324, 0.2010026, -0.000672756, -0.8154295, -0.2020048, -0.06048512, 0.2535338, 0.1831018, 0.01801397, -0.7762821, -0.2313565, -0.137038, 0.2470937, 0.2139316, 0.01785934, -0.7213328, -0.2296948, -0.09910623, 0.260464, 0.1923167, 0.04940346, -0.7366881, -0.2272179, -0.07350224, 0.2699884, 0.1683432, 0.03194446, -0.7362113, -0.2446758, -0.1910594, 0.2359279, 0.1972635, 0.2232879, -0.7500319, -0.234081, -0.1534694, 0.2622961, 0.2562582, 0.0861448, -0.6558714, -0.2380393, -0.1255522, 0.2768062, 0.2528844, 0.1468911, -0.6542075, -0.2401542, -0.107976, 0.2880396, 0.2179845, 0.1169638, -0.6798338, -0.1464787, -0.1419602, 0.2335491, 0.5084976, -0.5649759, -0.6149222, -0.1548031, -0.1463656, 0.2335492, 0.156681, 0.1508286, -0.7824078, -0.1978898, -0.03629152, 0.26149, 0.1831018, 0.01801397, -0.7762821, -0.22673, -0.04940355, 0.2772257, 0.1683432, 0.03194446, -0.7362113, -0.2424551, -0.08774672, 0.2979997, 0.2179845, 0.1169638, -0.6798338
-0.2691789, -0.2049067, 0.1988005, 0.0271982, 0.2603305, -0.4605426, -0.2691789, -0.2049067, 0.1988005, 0.0271982, 0.2603305, -0.4605426, -0.2733264, -0.179068, 0.1968081, 0.18296, -0.2974055, -0.5652277, -0.2780502, -0.1546014, 0.1907095, 0.3953936, -0.475568, -0.564107, -0.2750712, -0.1212657, 0.1882176, 0.4673749, -0.3071332, -0.680694, -0.2710475, -0.088781, 0.2002741, 0.5324332, -0.259127, -0.7647709, -0.316924, -0.117608, 0.222601, -0.03530882, 0.2042207, -0.7369878, -0.3102796, -0.07991807, 0.2308509, -0.16369, 0.1636446, -0.9638866, -0.2874072, -0.07220396, 0.224016, -0.1856048, 0.130298, -0.9622841, -0.3112998, -0.127156, 0.2428283, 0.00304567, 0.2649982, -0.5113212, -0.3262173, -0.09018271, 0.2621652, -0.01532964, 0.2739352, -0.5416015, -0.3337037, -0.065467, 0.2740731, -0.03095585, 0.2972752, -0.4904607, -0.2966153, -0.1359623, 0.2557778, 0.00433103, 0.3082469, -0.4208937, -0.3149574, -0.1071619, 0.2770956, -0.03608062, 0.3239462, -0.4422376, -0.3259012, -0.08624858, 0.2910699, -0.04905013, 0.3015622, -0.4307872, -0.2670405, -0.1791305, 0.2338182, -0.08940557, 0.466892, -0.4036411, -0.278265, -0.1454576, 0.2648129, 0.01227696, 0.4002145, -0.3630021, -0.2914605, -0.1263989, 0.2864515, -0.01177733, 0.4494315, -0.3575542, -0.2985959, -0.1139042, 0.3017012, -0.03361368, 0.408222, -0.3657929, -0.2641037, -0.07104868, 0.217105, 0.5324332, -0.259127, -0.7647709, -0.2665016, -0.07688299, 0.215346, -0.1856048, 0.130298, -0.9622841, -0.3432772, -0.04498345, 0.2864964, -0.03095585, 0.2972752, -0.4904607, -0.3381426, -0.0682174, 0.3036551, -0.04905013, 0.3015622, -0.4307872, -0.3085402, -0.1003026, 0.3168614, -0.03361368, 0.408222, -0.3657929
-0.2248043, -0.2218899, 0.2050047, 0.2116039, 0.00322178, -0.8280215, -0.2248043, -0.2218899, 0.2050047, 0.2116039, 0.00322178, -0.8280215, -0.2030811, -0.207162, 0.2050262, 0.06615001, -0.5256687, -0.7972831, -0.1819429, -0.1935477, 0.1999323, 0.1374149, -0.7439175, -0.6499614, -0.1500018, -0.1835238, 0.2023078, 0.295814, -0.6466694, -0.7030345, -0.1212279, -0.1698131, 0.2164811, 0.4694343, -0.562031, -0.6281396, -0.1730739, -0.134829, 0.2195471, 0.1689458, -0.007766932, -0.976593, -0.1375417, -0.1245634, 0.2323852, 0.1371896, 0.1053098, -0.9017888, -0.1212694, -0.1432089, 0.2364998, 0.1282248, 0.1462619, -0.7533336, -0.1852705, -0.137939, 0.2388736, 0.2021666, 0.01938466, -0.8569334, -0.1644699, -0.1023098, 0.2550406, 0.2005931, 0.03087121, -0.8552814, -0.1512486, -0.07946999, 0.2656355, 0.1866836, 0.0525156, -0.8227839, -0.191267, -0.1504551, 0.2552522, 0.2251958, 0.04878859, -0.7645732, -0.1842667, -0.114288, 0.2714781, 0.2056287, 0.07996944, -0.772075, -0.1786438, -0.08994557, 0.2828026, 0.1808343, 0.06456327, -0.7736624, -0.2116119, -0.2015186, 0.241146, 0.2134913, 0.2512934, -0.7807031, -0.1953398, -0.167517, 0.2694238, 0.284575, 0.1187429, -0.701498, -0.1949466, -0.1410747, 0.2869233, 0.2829973, 0.1821559, -0.7018079, -0.1938684, -0.1247595, 0.3000472, 0.2471719, 0.1527835, -0.719976, -0.1098383, -0.163904, 0.2384195, 0.4694343, -0.562031, -0.6281396, -0.116318, -0.1657649, 0.2374031, 0.1282248, 0.1462619, -0.7533336, -0.1431204, -0.05691379, 0.27516, 0.1866836, 0.0525156, -0.8227839, -0.1751284, -0.06672071, 0.2918364, 0.1808343, 0.06456327, -0.7736624, -0.1931732, -0.1055976, 0.3121328, 0.2471719, 0.1527835, -0.719976
-0.264346, -0.2090774, 0.1978785, 0.1811191, 0.04319197, -0.7570475, -0.264346, -0.2090774, 0.1978785, 0.1811191, 0.04319197, -0.7570475, -0.2473582, -0.1891178, 0.1965224, 0.1157184, -0.505595, -0.7543005, -0.2307039, -0.1705382, 0.1905594, 0.2129825, -0.7221283, -0.6373539, -0.2019964, -0.1531917, 0.1917138, 0.3526517, -0.610516, -0.7005073, -0.1766409, -0.132774, 0.2042444, 0.4908401, -0.5410162, -0.6692109, -0.236854, -0.1111619, 0.2090084, 0.1458218, 0.02859283, -0.9550096, -0.2045269, -0.09229581, 0.2204872, 0.09752575, 0.1210734, -0.9518488, -0.1834197, -0.1055072, 0.2235398, 0.08474314, 0.1539961, -0.8388565, -0.2466166, -0.1170387, 0.2290607, 0.1683974, 0.05736609, -0.7956309, -0.2345357, -0.07706419, 0.2438784, 0.1647448, 0.07023584, -0.7990678, -0.2263773, -0.05163775, 0.2536584, 0.1485897, 0.09335822, -0.7629401, -0.2480877, -0.130393, 0.2458049, 0.1812694, 0.09310841, -0.7019976, -0.2479694, -0.09318545, 0.2611647, 0.1546545, 0.1258658, -0.7260304, -0.2456125, -0.06804028, 0.2718689, 0.1307603, 0.1093075, -0.7275633, -0.2549248, -0.1852746, 0.2330906, 0.1511266, 0.2897563, -0.7099605, -0.2466304, -0.14766, 0.260236, 0.2205677, 0.1697871, -0.6388863, -0.2506257, -0.1209755, 0.276896, 0.2058523, 0.2372562, -0.6577532, -0.2510899, -0.1041409, 0.2893847, 0.1703314, 0.2057788, -0.677155, -0.1640257, -0.1229241, 0.2239869, 0.4908401, -0.5410162, -0.6692109, -0.172126, -0.1256686, 0.2238109, 0.08474314, 0.1539961, -0.8388565, -0.2228802, -0.02774665, 0.2627442, 0.1485897, 0.09335822, -0.7629401, -0.2452032, -0.04441115, 0.2805211, 0.1307603, 0.1093075, -0.7275633, -0.2523167, -0.08461536, 0.3008289, 0.1703314, 0.2057788, -0.677155
-0.2043121, -0.2272659, 0.1941277, 0.1713438, 0.02741086, -0.8201122, -0.2043121, -0.2272659, 0.1941277, 0.1713438, 0.02741086, -0.8201122, -0.1836306, -0.2112382, 0.1920789, 0.04234344, -0.5155056, -0.7849969, -0.1640328, -0.1963863, 0.1847667, 0.1232858, -0.7407246, -0.6484991, -0.1325373, -0.1848239, 0.1839278, 0.2822836, -0.6414473, -0.7114727, -0.1033999, -0.1696275, 0.1956277, 0.4487107, -0.5713679, -0.6531622, -0.1570292, -0.1369896, 0.2031641, 0.1190521, -0.009144928, -0.9828295, -0.1205383, -0.1260786, 0.2122252, 0.094689, 0.0786697, -0.9080464, -0.1039437, -0.1446936, 0.2149589, 0.09559363, 0.1085483, -0.7630914, -0.1672653, -0.1405414, 0.2235246, 0.1485015, 0.04147411, -0.8763547, -0.1433623, -0.1056472, 0.2367351, 0.147281, 0.05302991, -0.8743154, -0.1281628, -0.08324558, 0.2454447, 0.1363331, 0.07713726, -0.8390083, -0.17101, -0.1531467, 0.2404938, 0.1769403, 0.07886981, -0.7737963, -0.1625583, -0.1167005, 0.2553458, 0.1564605, 0.1101151, -0.7824205, -0.1557387, -0.09220758, 0.2656418, 0.1330691, 0.09312367, -0.776146, -0.1892937, -0.2055706, 0.2287541, 0.1675749, 0.2759882, -0.7741655, -0.1727527, -0.1702051, 0.2551397, 0.2333277, 0.1469926, -0.6974603, -0.1722417, -0.1431221, 0.2716271, 0.2229407, 0.217139, -0.7177292, -0.16963, -0.1264049, 0.2840084, 0.1890261, 0.1844948, -0.7244987, -0.08994924, -0.1627706, 0.2160726, 0.4487107, -0.5713679, -0.6531622, -0.09869064, -0.1671849, 0.2157651, 0.09559363, 0.1085483, -0.7630914, -0.1184439, -0.06081879, 0.2536998, 0.1363331, 0.07713726, -0.8390083, -0.1517964, -0.06876391, 0.273901, 0.1330691, 0.09312367, -0.776146, -0.1681982, -0.106826, 0.2953371, 0.1890261, 0.1844948, -0.7244987
-0.247325, -0.1779088, 0.1281781, 0.09495229, 0.08106819, -0.7528753, -0.247325, -0.1779088, 0.1281781, 0.09495229, 0.08106819, -0.7528753, -0.2320816, -0.1572266, 0.1228212, 0.05473644, -0.4860309, -0.7373121, -0.2177228, -0.1382332, 0.1132713, 0.1942728, -0.7067246, -0.624458, -0.1915848, -0.1177042, 0.1086106, 0.3185387, -0.5954843, -0.7044434, -0.1671082, -0.09373815, 0.1151928, 0.4367768, -0.563093, -0.7015351, -0.2243861, -0.07820955, 0.1291807, 0.05097313, 0.02278966, -0.9562942, -0.19189, -0.05680851, 0.1335097, 0.01882085, 0.06725603, -0.9699017, -0.1695507, -0.0682238, 0.1336384, 0.02409811, 0.08164257, -0.8697143, -0.2301698, -0.08332251, 0.1509142, 0.0741284, 0.08493046, -0.7945803, -0.2178894, -0.04186924, 0.1606246, 0.06971795, 0.0973063, -0.8002476, -0.2093658, -0.01551063, 0.1670498, 0.05223786, 0.127318, -0.7707729, -0.227913, -0.09566879, 0.1683311, 0.0903777, 0.1339967, -0.7033924, -0.2268893, -0.0574469, 0.1809161, 0.06158058, 0.1630702, -0.7275639, -0.2238203, -0.03151356, 0.18931, 0.03580513, 0.1475632, -0.7327169, -0.233458, -0.1515126, 0.1598983, 0.06230462, 0.3267798, -0.710538, -0.2229354, -0.1119084, 0.1831644, 0.1381174, 0.2220874, -0.645633, -0.2250813, -0.08447549, 0.1989256, 0.1250291, 0.2835824, -0.6574466, -0.2245506, -0.06702788, 0.2105396, 0.08588679, 0.2520451, -0.680272, -0.1513102, -0.08035062, 0.1299281, 0.4367768, -0.563093, -0.7015351, -0.1565515, -0.0873281, 0.1332493, 0.02409811, 0.08164257, -0.8697143, -0.2047975, 0.009002641, 0.1736676, 0.05223786, 0.127318, -0.7707729, -0.2224681, -0.007311642, 0.1960777, 0.03580513, 0.1475632, -0.7327169, -0.224639, -0.04694088, 0.2210385, 0.08588679, 0.2520451, -0.680272
-0.2563946, -0.1924132, 0.1801638, 0.1296291, -0.02949309, -0.7617571, -0.2563946, -0.1924132, 0.1801638, 0.1296291, -0.02949309, -0.7617571, -0.2390573, -0.1732636, 0.1755248, 0.07126686, -0.5754501, -0.7031954, -0.2223501, -0.1563144, 0.1659479, 0.1997981, -0.773411, -0.5664097, -0.1942268, -0.138235, 0.16302, 0.3398365, -0.6674015, -0.6421613, -0.1692651, -0.1150891, 0.1706345, 0.4659429, -0.6264935, -0.6236828, -0.227365, -0.09449318, 0.1741575, 0.1194333, -0.072622, -0.9441612, -0.1963021, -0.07175649, 0.1812904, 0.1260089, 0.0179395, -0.9699212, -0.1741717, -0.08196759, 0.1872359, 0.1400367, 0.06359926, -0.8748244, -0.2374375, -0.0965791, 0.1948005, 0.1121232, -0.02681771, -0.8005586, -0.2248874, -0.05459134, 0.2013577, 0.1091223, -0.01418994, -0.8059443, -0.2163704, -0.02784011, 0.2058903, 0.08723491, 0.01461126, -0.7810824, -0.2393121, -0.1067324, 0.2136225, 0.1196011, 0.02228994, -0.7182072, -0.2379983, -0.06733347, 0.2217674, 0.09571995, 0.05355386, -0.7473192, -0.2346324, -0.04074654, 0.2276171, 0.06959899, 0.03943384, -0.7578405, -0.2469442, -0.1628909, 0.2107309, 0.101657, 0.2205224, -0.7369373, -0.2383005, -0.1211893, 0.2308998, 0.1728089, 0.1168831, -0.6637213, -0.241206, -0.09223401, 0.2434988, 0.1615637, 0.1834962, -0.6879447, -0.2409151, -0.07376454, 0.2534175, 0.1231396, 0.1534139, -0.7133204, -0.1546761, -0.1006741, 0.1856445, 0.4659429, -0.6264935, -0.6236828, -0.1609965, -0.1003246, 0.1920876, 0.1400367, 0.06359926, -0.8748244, -0.2118597, -0.002787098, 0.2100814, 0.08723491, 0.01461126, -0.7810824, -0.2324746, -0.01601726, 0.2317608, 0.06959899, 0.03943384, -0.7578405, -0.2407103, -0.0527454, 0.2618954, 0.1231396, 0.1534139, -0.7133204
-0.2570617, -0.2227253, 0.2137804, 0.2131876, 0.08470863, -0.7474395, -0.2570617, -0.2227253, 0.2137804, 0.2131876, 0.08470863, -0.7474395, -0.2404787, -0.2023969, 0.2145363, 0.1402092, -0.4646005, -0.7746109, -0.2242718, -0.1829369, 0.2104415, 0.2340998, -0.6832955, -0.6705801, -0.1963106, -0.1645844, 0.2132185, 0.3752227, -0.5618929, -0.7303915, -0.1719489, -0.1447765, 0.2284158, 0.4977749, -0.4892809, -0.6991029, -0.2315219, -0.1259823, 0.2351263, 0.1472182, 0.06033925, -0.9528766, -0.1992923, -0.1074069, 0.2473306, 0.08388879, 0.1482122, -0.9525255, -0.1777538, -0.1200922, 0.2494631, 0.06670924, 0.1759318, -0.84969, -0.2411396, -0.1341212, 0.2544447, 0.1884209, 0.09437502, -0.7921294, -0.2290537, -0.09548502, 0.2724628, 0.1855636, 0.1055152, -0.7894135, -0.2214149, -0.07075725, 0.2842483, 0.1720561, 0.1259329, -0.748977, -0.2423219, -0.1491824, 0.2696971, 0.2112205, 0.1265889, -0.685819, -0.2434191, -0.1135225, 0.2883387, 0.1850227, 0.1577277, -0.7012499, -0.2425067, -0.08934119, 0.3012557, 0.1627968, 0.1395712, -0.7003371, -0.2480747, -0.2025567, 0.2512995, 0.1806413, 0.3281513, -0.6875122, -0.2405009, -0.1678329, 0.2822418, 0.2686398, 0.2039203, -0.6060557, -0.2462795, -0.1436179, 0.3018842, 0.2553531, 0.2680046, -0.6108912, -0.2485852, -0.1285602, 0.3162903, 0.2214502, 0.2366672, -0.6335085, -0.159997, -0.1368377, 0.2493934, 0.4977749, -0.4892809, -0.6991029, -0.1653031, -0.1395492, 0.2487486, 0.06670924, 0.1759318, -0.84969, -0.2186412, -0.04757313, 0.2952195, 0.1720561, 0.1259329, -0.748977, -0.2436756, -0.06659073, 0.3119521, 0.1627968, 0.1395712, -0.7003371, -0.2517779, -0.1107573, 0.3299499, 0.2214502, 0.2366672, -0.6335085
